	ATF2	ATF6	CREB1	ELK1	ESR1	ESR2	FOS	HIF1A	JUN	LEF1	MYC	NFATC2	NFE2L2	NR3C1	RXRA	SMAD3	SMAD4	SP1	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	TCF7L2	TP53
KDC002_MCF7_96H:TRCN0000000364:-666	0.37063682358946	0.176247585659403	0.598099619577034	0.406795521517528	0.214637316116057	0.473415980642849	0.641657144717633	0.171544664853263	0.761560991434984	0.336853716608327	0.0437059465477658	0.359584377124054	0.295999030546963	0.499999983345923	0.745711708124442	0.386092820885176	0.338976409377251	0.533542499343108	0.95389547963308	0.982601026953732	0.57766274189085	0.330114401427227	0.416998869316427	0.43876083289561	0.218850101026332	0.288904548178534	0.397999058908213
KDC005_MCF7_96H:TRCN0000003521:-666	0.193921608369974	0.209236127466909	0.685226280175496	0.225962113019411	0.325196433159058	0.591208588120917	0.318278214731546	0.70510382985614	0.385186670492748	0.779721710573438	0.0410454597032893	0.445482867598227	0.49505002984561	0.73200831975394	0.485880613979242	0.512422525189652	0.388519774042293	0.586103875141979	0.36883760742478	0.455005470071636	0.15185538128175	0.388669350046057	0.634332232699171	0.695990233990141	0.803465358709146	0.339566226132233	0.494283354296888
KDC005_A549_96H:F24	0.435507392096964	0.792496698365197	0.584696661764302	0.830434033602461	0.478221725575307	0.137221856826718	0.593868596497378	0.746377662680852	0.53880901134209	0.577639708529161	0.952284561304415	0.517503683951701	0.69495106262222	0.460384621427331	0.483699119023351	0.794363281487443	0.861163387315445	0.826859302993364	0.0694427212130402	0.130162901694337	0.515451591605083	0.561987934447882	0.628442669541836	0.640956664474443	0.499032203123879	0.71064283779216	0.43078387569277
KDC005_PC3_96H:TRCN0000320872:-666	0.689450752533728	0.627644262459204	0.364221770087494	0.450548975366634	0.30049322510121	0.795162921857309	0.578441822239587	0.533761301770879	0.28169016788373	0.642641151942947	0.776748239747207	0.793624591310939	0.442310354071797	0.663336907946035	0.554932952146198	0.455670980613448	0.510571099653101	0.708282654841343	0.318138146459647	0.0425068341920887	0.784218722053817	0.831891853649466	0.424340987509701	0.275109388072231	0.649655152561201	0.703276815502655	0.391444275979475
KDC003_MCF7_96H:TRCN0000055482:-666	0.522556838444053	0.195955127855579	0.207344294856291	0.406630358848871	0.419885897710586	0.412214320843473	0.144971969421921	0.765501954929381	0.770974692655687	0.929052289939814	0.892777462676947	0.376264944958138	0.337866214384331	0.39653650730052	0.385495250546065	0.133770705801615	0.703161912243096	0.758071365725905	0.0564690485996776	0.0821819398454003	0.320689722516467	0.144194145268912	0.721650695208667	0.575349712467019	0.198304744540834	0.439778661902307	0.33494107670788
KDC003_HEPG2_96H:TRCN0000255849:-666	0.594359313643203	0.38829210948846	0.214991297790057	0.657186017450851	0.619738195607978	0.543572253244696	0.362355631106638	0.905877111819455	0.436881732071728	0.655511837167008	0.810460428075716	0.492783474155386	0.926479560517135	0.364242894286365	0.342532260983597	0.68522190740336	0.509922395792796	0.833295210808124	0.167045675567111	0.178686782243074	0.518449141000004	0.79010777059711	0.759432109723704	0.69915130815451	0.546720193735392	0.511345268943164	0.47735287468105
KDC007_VCAP_120H:TRCN0000218492:-666	0.522905711879322	0.431258881283489	0.328076958137487	0.240151625396822	0.358406227100086	0.496694759119017	0.201136255976117	0.697798601184799	0.197692980805232	0.775216881820694	0.948642974640559	0.471469824036364	0.680272783971633	0.213058990381028	0.643773322585292	0.14854124390913	0.335398126794519	0.536990382171242	0.0161656454133947	0.287152432256122	0.10730838799513	0.10108851541752	0.415408398383667	0.399112737198645	0.282767012055413	0.740303937417188	0.122436763548011
KDC003_VCAP_120H:K21	0.226861144181243	0.827622203578726	0.342498189991032	0.487835707669704	0.495640709682149	0.309749372892243	0.428763177981861	0.281463556157647	0.0508724616886228	0.547842247600447	0.951405295251616	0.384225731008067	0.780510392962231	0.16044785245013	0.607653638028622	0.18081904194436	0.233463737429279	0.330293478755712	0.487068006749197	0.513484850472563	0.21925862713208	0.175109530879934	0.368048012141718	0.301699985257355	0.575999767056754	0.816437729696732	0.191244940240302
KDC008_PC3_96H:TRCN0000039901:-666	0.785469965334625	0.217143475981221	0.213150201498876	0.734078280364559	0.619691920746983	0.955785143432144	0.966733413401475	0.966142019679052	0.48375926662438	0.347461960760768	0.0155905248273505	0.570661074822932	0.734893136996921	0.518343708629698	0.320321897990842	0.772521637108621	0.833867283424118	0.105557540842758	0.990542541671849	0.834054446417397	0.930671773136531	0.610449065326384	0.877815687601483	0.837130784220476	0.903388052329447	0.124244816282425	0.929417863964485
KDC001_PC3_96H:TRCN0000000423:-666	0.303323313905814	0.119928432728168	0.188839671000923	0.232744942831207	0.310397755138552	0.461384699007203	0.153649657033858	0.127098884468489	0.121006604709316	0.677197866975947	0.879287026415431	0.48277237973511	0.401078736108444	0.488084733102902	0.157418638176258	0.867249128933793	0.590193923792066	0.464549808884647	0.0645194718470079	0.0212833170980805	0.0354555090611259	0.313321709929391	0.053713925066931	0.0751585367105085	0.206317596711768	0.230077400751434	0.939096464252802
KDC004_A375_96H:TRCN0000073828:-666	0.690731429631542	0.859794237250579	0.631714502064156	0.199363853694489	0.86103552213195	0.553522614846838	0.434119024714422	0.531896937916366	0.39547751488926	0.659903876778909	0.0192655247895727	0.697775602209557	0.0730139461299884	0.682068835939024	0.673089555485081	0.520596004718337	0.713917283618632	0.501229977008011	0.590085048870529	0.78819905815852	0.475490047216289	0.183438475446808	0.535463405150828	0.570913827205236	0.286155731666707	0.447479442615089	0.626094272503227
KDC005_HT29_96H:TRCN0000320945:-666	0.198347985448313	0.567106037852292	0.579326507945582	0.593250978370647	0.277035303297042	0.541960995761335	0.431094614645994	0.595101585291281	0.139643730420006	0.642941669637658	0.320424636420697	0.510263551337587	0.162909924238911	0.235602456887334	0.285027457829264	0.51058368227898	0.536798809523365	0.680772570283354	0.44996748951027	0.690258746875397	0.47575706427588	0.385652958544092	0.482517663655304	0.479720719590394	0.618604498406427	0.76056156190456	0.254899496145538
KDC008_PC3_96H:TRCN0000010289:-666	0.715553006290675	0.95594382588274	0.347558883463932	0.709051362426966	0.502111229340378	0.600088179061684	0.370642151000735	0.684024621137806	0.40390913422037	0.571798930795253	0.218177977408005	0.450177239132316	0.096583327064516	0.384848495708203	0.317643982705125	0.650815127807361	0.696828232966587	0.519859526050763	0.175398755576437	0.354089035336837	0.364465999945903	0.0239356276324635	0.275004099701627	0.277708710600274	0.122781281602031	0.310485029264228	0.662819071021023
KDC001_HA1E_96H:TRCN0000039675:-666	0.869254066086877	0.638443329752188	0.130768922903857	0.677977689017346	0.447265466259033	0.758901466786648	0.272969682846152	0.465958374033158	0.565521128480277	0.598250078642486	0.986521600226054	0.276167338198787	0.975104348437305	0.166374126476236	0.364849948740504	0.390442389397103	0.340037355294962	0.572068770516722	0.93123195956803	0.998627601956815	0.673881516709703	0.177118246638135	0.77227847457856	0.658184015876467	0.302757437920776	0.8136680703988	0.602979486796322
KDC006_HA1E_96H:TRCN0000002227:-666	0.583705422107034	0.246855258135833	0.681018756914415	0.357064707659017	0.545877497553058	0.88387244053451	0.622561371324142	0.454079393152263	0.42562532834148	0.83733164313358	0.148472011361313	0.696692682744903	0.734289724915161	0.730873415707505	0.38939299633705	0.359313113636304	0.351469845445797	0.689923454771098	0.244390187668025	0.025336853258001	0.438270901322635	0.635195747052535	0.498916978627208	0.463002364039387	0.613711331032645	0.37039740876516	0.860000029749481
KDC002_PC3_96H:TRCN0000218210:-666	0.376808229037032	0.826152154843986	0.514845203174957	0.888174211406629	0.764759790399854	0.259458282543098	0.498964193542291	0.388941595320543	0.606435144785426	0.919040585601544	0.961942187678455	0.461639082969447	0.611029854590667	0.0328625217385043	0.234733757409464	0.613437694410075	0.779785370714078	0.136461116434297	0.914004778249307	0.727194322862545	0.663273145333241	0.254342550654267	0.691580335131334	0.560777082208624	0.45611789088128	0.651287283081312	0.40787130928628
KDC003_HT29_96H:TRCN0000006279:-666	0.337602095535137	0.385751195542105	0.658322611851927	0.78605502773638	0.207227152669124	0.241951839242189	0.0656539188315143	0.393698634901295	0.259647173364283	0.94735107322922	0.985728191641141	0.41436241614402	0.56658546891429	0.275184420165764	0.734171112875844	0.15794087590346	0.287495516816304	0.699107404594974	0.151505329005435	0.422208312890627	0.620613774001314	0.342796199705378	0.869719451845009	0.839340256870698	0.191662624095575	0.910085386990794	0.445317447390207
KDC003_HT29_96H:TRCN0000255849:-666	0.271143717758879	0.437705864647718	0.662097154298964	0.615209620980013	0.436167821968382	0.12814143389575	0.367930575720472	0.505895944040491	0.415794309980761	0.824834840977296	0.961014153046665	0.729453681776135	0.659646600749804	0.150410571416789	0.211280629084117	0.43856623081382	0.414994497072332	0.838452167908858	0.225662369103378	0.508730543821544	0.56557793565974	0.81201626147514	0.886580285320889	0.834267128890508	0.658613945849995	0.823236559348016	0.373642769049134
KDC006_A375_96H:TRCN0000019806:-666	0.408270140656767	0.0563220606178759	0.361562365711906	0.594555429814733	0.653706587244118	0.578624279587029	0.719488954586496	0.11589097337299	0.643347394228564	0.543794176051819	0.123338513468617	0.804052044840591	0.0531824212443018	0.822135764771207	0.894094699680172	0.717609528148288	0.769961539223465	0.350755135174227	0.405267280857687	0.0691806653039968	0.190915711438715	0.800074121979469	0.191507731948508	0.183518507781077	0.300792393889438	0.319824649820115	0.390623219145845
KDC004_A549_96H:M01	0.519545585302749	0.617696413109266	0.456682339740485	0.468371535979662	0.858445890189355	0.190558040475493	0.901639469850971	0.952391465783803	0.67128566836409	0.802840318027742	0.115528317845923	0.561850057957542	0.529424406312679	0.29061014931773	0.386781016775409	0.936785528094168	0.986383862837161	0.881203953526831	0.174154432114873	0.0451613214533457	0.580471541032592	0.752115111243007	0.44776151838356	0.652186094311687	0.68992093642313	0.7976526068907	0.940151912674475
KDC010_HA1E_96H:TRCN0000006494:-666	0.206228986185931	0.236214755587916	0.448456279380671	0.460322292687785	0.164735190791574	0.0841507662032803	0.287888121764343	0.232536451405085	0.263278806151221	0.392895446547699	0.820542094451076	0.564339937006401	0.322114366797036	0.429321132463505	0.697313932098281	0.291956412801399	0.512141372289229	0.248387048550905	0.523145043473043	0.664534796883907	0.461274694494811	0.566322077196767	0.691175136706815	0.702492743916501	0.5028431314071	0.678145196613298	0.0742265953973522
KDC008_HT29_96H:TRCN0000039902:-666	0.36744471710147	0.847517122727999	0.62741702636907	0.398960641202417	0.56180790138726	0.182078710071333	0.0663515811316347	0.344610821617464	0.38635069765742	0.351167619213101	0.972704986901348	0.184578872490308	0.246116973403073	0.279158899858153	0.378993745909176	0.539041457604964	0.532968113594036	0.46071127512437	0.0200316006887062	0.0608297705602533	0.155950759271421	0.374229438481415	0.416736972086343	0.499233685815632	0.103996119789734	0.708631567732498	0.654191905266228
KDC004_HA1E_96H:TRCN0000047630:-666	0.552457547655308	0.687653965073498	0.223268764484573	0.058754690228053	0.530217921434538	0.593408374674535	0.491422038005701	0.0231216163689966	0.341467894873533	0.153266406173959	0.352827738530756	0.587804029104336	0.456280172982477	0.531276238882626	0.664180619133755	0.120832702634616	0.171384814253957	0.0273389970365306	0.327442813383124	0.527088856965748	0.115712751890515	0.223380740485014	0.363221562132301	0.317706108120739	0.378869582255177	0.287269709388569	0.423863200810485
KDC002_VCAP_120H:H05	0.168303358808713	0.125532269934545	0.488157741811148	0.320162528144335	0.288032103736423	0.125764732730477	0.187652472440151	0.576050820534649	0.335531354738502	0.919323657705116	0.979362396665729	0.437468061422165	0.342357809805982	0.626687247231565	0.729559796583206	0.113956560410836	0.0755902976340056	0.212524614424627	0.0287862266009623	0.264916534890976	0.0655780800281159	0.155235232950221	0.180375067385422	0.235584463305528	0.249143544724457	0.789105979865528	0.0790233029553573
KDC004_A375_96H:TRCN0000047630:-666	0.751076601725647	0.902569559416678	0.568573056500794	0.879969743035391	0.12331487991837	0.452274373535959	0.333717984869639	0.129982039542012	0.33688766339272	0.189160247249683	0.274263852033014	0.500588889809413	0.435452776483894	0.620218713249624	0.729970762463455	0.578319502951141	0.585416051300112	0.0396861760291369	0.764676257637131	0.743898950197656	0.278416886263233	0.333911096899614	0.21974883416119	0.286643002654805	0.467933339905548	0.0893940906873785	0.457271257856937
KDC001_VCAP_120H:TRCN0000007229:-666	0.323385138755534	0.554301284604926	0.239230901788228	0.571112292011249	0.71591334413613	0.252240653182618	0.197888982564823	0.261259420903184	0.215791994206472	0.873793259030251	0.878714979062141	0.485391686279843	0.735347857472898	0.193658050434272	0.708128998837646	0.272516585293038	0.686818467576527	0.383774907812299	0.0516985169737645	0.841961976808494	0.243631128385635	0.316082622950696	0.414707849953954	0.535853405281934	0.414346095381652	0.858887855436354	0.19320690616799
KDC008_PC3_96H:TRCN0000039898:-666	0.436144676216409	0.51231316017125	0.851076288470822	0.709724354312724	0.408691268999743	0.635062746865152	0.449640325409791	0.132361709447826	0.489007913310758	0.852458537091598	0.769028300068105	0.339486121624423	0.277865503807222	0.108231892707229	0.293952304470228	0.540532985752195	0.702876778393047	0.452801547483824	0.550722150615437	0.875767498584018	0.726666903348658	0.506292962649367	0.668885382232782	0.684390960647251	0.792845047389389	0.881620877557351	0.228399631378338
KDC001_HT29_96H:TRCN0000000422:-666	0.603010611930156	0.308862092121765	0.542928929960403	0.189952745730411	0.75609224195218	0.859024136610084	0.967368975412786	0.61687251949986	0.695162787675462	0.360995417744637	0.0622249943443662	0.541766688170959	0.415308423807393	0.471351550228259	0.498498229307504	0.700482029331713	0.335230591467112	0.726804643235478	0.720031573762239	0.369760045401995	0.297490954670427	0.637133618539334	0.343809915790255	0.434532808968744	0.460756068443159	0.331422899462301	0.679131369103425
KDC009_VCAP_120H:K15	0.553694335765011	0.179615717805243	0.716788966937352	0.928378439026522	0.370406029357063	0.757256073196424	0.588418633495956	0.326151429028261	0.482911500217254	0.52907198248449	0.021879411829501	0.378970046020682	0.531537676166816	0.395846022641032	0.659826489174286	0.180686835615404	0.389347472577205	0.20406804282637	0.552452828212494	0.0850357346059447	0.154382476150239	0.478061425124089	0.314355574860101	0.370091469608703	0.28511020279866	0.740262622762359	0.92428335229249
KDC004_PC3_96H:TRCN0000073830:-666	0.862428804258729	0.134219998360727	0.796089477767152	0.593912419908678	0.647868197022898	0.918496680394291	0.472933686965074	0.572096802367735	0.732567508656881	0.239461677591488	0.100416500523469	0.529868429710661	0.670747088969679	0.370300259415379	0.595116069351642	0.4444783857744	0.786479311849203	0.579853159988862	0.810461250924582	0.0192163372918912	0.754593625476855	0.616906087219521	0.285985970227199	0.421268370912052	0.655579953239964	0.577435020186917	0.788570862325497
KDC002_VCAP_120H:TRCN0000000363:-666	0.575057769890746	0.194813413542193	0.568036836899957	0.569391428300293	0.48316451219484	0.386868583834561	0.585715405486488	0.184054036476472	0.214163168884414	0.782007997582193	0.0682137704676064	0.311677664745753	0.891460267294557	0.845844284088284	0.439078230651068	0.807935259075494	0.747111966435696	0.255461241171808	0.724370504904584	0.920873973880993	0.289130854041523	0.395480483807482	0.294303965405358	0.419360247387837	0.575468158173798	0.663398106869388	0.445218459465799
KDC002_MCF7_96H:TRCN0000000362:-666	0.23025159240381	0.583804835994899	0.247979167554568	0.682192948181168	0.340448720638656	0.670527491098976	0.627032204940948	0.451909611272506	0.171975696626874	0.125959332614111	0.0579899018758622	0.175074587200676	0.804400812498406	0.248512369428945	0.50669936433692	0.581698480165718	0.555864795359736	0.196371117880282	0.716186338627646	0.544426396348003	0.440297624706061	0.287077508920589	0.708486252592417	0.693865835717605	0.481706957500015	0.334417218090097	0.576971425588994
KDC004_A375_96H:TRCN0000047628:-666	0.776215789883957	0.221408837978841	0.745982659897302	0.753950227669958	0.903828625375639	0.491543198422363	0.887605338657273	0.761254682473936	0.940805083878474	0.708901335922973	0.358638497409017	0.281525316679905	0.853295259652106	0.208525279069138	0.531033754268098	0.312774698351401	0.699380823315222	0.919965525823381	0.31997860575619	0.125311244710791	0.632001712487317	0.716277231127287	0.441338761881179	0.390778930944065	0.638098607197646	0.830203073599039	0.576428183779793
KDC010_MCF7_96H:TRCN0000006494:-666	0.652872603138796	0.0552314548539889	0.552631253043192	0.209213726330304	0.7925669388877	0.111802768059869	0.149095964392245	0.267868829540402	0.478491864359232	0.585656235184613	0.957444477495626	0.583789662967687	0.488513563065194	0.828696247441241	0.85572669273312	0.419612534582856	0.882738960469164	0.624925281061758	0.0263047359680121	0.00919922326278761	0.429801080871825	0.296510890443511	0.72805278494325	0.657353504799498	0.284272538973237	0.304810080578803	0.423028451141648
KDC008_VCAP_120H:TRCN0000039898:-666	0.560444922479427	0.406540274551139	0.432921611761434	0.761983428934597	0.137474402317418	0.554083752091999	0.692523689721095	0.315317249934263	0.806840690832835	0.375687166192474	0.507710260685399	0.511462317342434	0.392645631955926	0.115124309023455	0.108717278253273	0.698793727487326	0.820693809274104	0.671599131060467	0.204565121902047	0.763249779300906	0.590194303898529	0.124809519454142	0.380732598822028	0.527903673117189	0.598400575837087	0.559549630210715	0.479794143489935
KDC001_PC3_96H:TRCN0000039675:-666	0.388908764741939	0.630362217298856	0.564950468619235	0.53785549389944	0.306897719964831	0.147393756951778	0.782976105313069	0.188037178733349	0.835481054324337	0.230374289671162	0.722206244124566	0.677260822134184	0.816889776180508	0.362044140751514	0.681873559720419	0.511776401534037	0.227145237672273	0.67882830179893	0.489883743304623	0.685929779443986	0.518926646865538	0.912386693091443	0.786740819937815	0.810426504051234	0.731165380373234	0.665091433713027	0.725101730113755
KDC004_HT29_96H:TRCN0000047628:-666	0.332377174186158	0.284310223229332	0.239438762856926	0.327392400451526	0.754219310008842	0.638081063874193	0.659396975925762	0.60607562433153	0.197601898246485	0.43572750946968	0.426317250819274	0.399101656399927	0.945172272594109	0.208754768567636	0.390954774900226	0.835668151159577	0.95260613944663	0.61646819969032	0.478693978147034	0.0571046906279604	0.807345665668701	0.900327355745827	0.774336330005033	0.814149368533337	0.612861355123873	0.571113864378198	0.222278528316761
KDC007_A375_96H:TRCN0000059228:-666	0.231223076849372	0.811954838868982	0.548358636358567	0.690510083348815	0.237012301439331	0.239131062251926	0.369338472873759	0.549295225176775	0.248016988964599	0.750503350751027	0.993325410993173	0.465802086341256	0.49608943917875	0.188478220891226	0.473416057723531	0.19556363569981	0.339913947014548	0.584028862887815	0.0150356163184928	0.332834692955664	0.257344926483156	0.126720800823423	0.70791258732333	0.623513767472394	0.540031004813491	0.838901732490203	0.0642941720742116
KDC010_HT29_96H:TRCN0000003753:-666	0.667518428532287	0.467100408482587	0.239107622384955	0.760455581368185	0.479714216478801	0.350979840600008	0.150801607931166	0.583895055542294	0.57320744097636	0.741634856581906	0.947223347570258	0.433804660908247	0.826717135106142	0.178644171637161	0.55717920383708	0.665290874022582	0.798190798139659	0.343971619653303	0.675956822402957	0.997938000856251	0.493233245519128	0.564152560171359	0.867301141972983	0.777991122017969	0.160374351221027	0.965404854925654	0.472732586745778
KDC003_MCF7_96H:TRCN0000017855:-666	0.580021802660279	0.211635772381555	0.561083393405961	0.57572028289494	0.40468522985264	0.355745507499213	0.137828134279367	0.690153545756371	0.131151556573816	0.704112013838952	0.274746634514994	0.13881817940815	0.900835637337926	0.374161161216141	0.501850445181397	0.151664099774999	0.299710610534944	0.0843814089763807	0.168657277937647	0.97111507283388	0.32091609596188	0.231526934149623	0.513741801026131	0.635070502327749	0.615409238733331	0.458713139690457	0.121671846339333
KDC004_A375_96H:TRCN0000020840:-666	0.500571919185563	0.198664832462324	0.863915399879981	0.831970967918069	0.497076466052245	0.451287122166382	0.849064298308626	0.40923337412501	0.751934697712023	0.362351336301457	0.130130014423431	0.346214267562677	0.128494816774479	0.37270783384796	0.792415991197736	0.612830773607482	0.327780946436921	0.695005563997327	0.272040718148044	0.0879002208682414	0.386180206109234	0.74693266250304	0.246376349525073	0.367285619720385	0.577379841096452	0.261319057075729	0.589848860964388
KDC003_HT29_96H:TRCN0000017855:-666	0.458871289857188	0.933067436759769	0.674567823259406	0.794337249340685	0.712851675884967	0.787744991175827	0.657758768354217	0.866824674388131	0.419699208036842	0.248908963995057	0.00395457592000507	0.36778868937136	0.676003270474287	0.418147239456882	0.256126256776044	0.823946900897541	0.799423533585066	0.445581057470838	0.946418838833015	0.608575942052841	0.547362137150423	0.399437483392926	0.708185160581784	0.624557840630756	0.770340960358139	0.590196734779334	0.600153190347535
KDC010_A549_96H:TRCN0000006494:-666	0.441221316926201	0.333375647907628	0.183231912722512	0.38113660865244	0.184186151108364	0.462960473214498	0.148049703242367	0.175152353786546	0.169204921816579	0.456726510569383	0.999612010240066	0.548324932932887	0.807151944596652	0.506050611470458	0.540364688737198	0.174882667490249	0.322775432362755	0.152802772792815	0.0357560779673111	0.102630419462706	0.0853213328179373	0.142604621632211	0.333872076696389	0.342208195766175	0.236552192378752	0.389790619722098	0.0397953182069088
KDC005_HA1E_96H:TRCN0000320945:-666	0.677005681367854	0.326159928709535	0.355738532162946	0.184441410295265	0.431064036521697	0.688903279983072	0.823237363327922	0.171124830203899	0.850248627452598	0.559389522619441	0.150301838581513	0.504622838613063	0.460160940281682	0.392754201913524	0.118525709911914	0.652956037379069	0.167575082520693	0.503984523645	0.0386648026701716	0.0111152252228356	0.0848410004985686	0.176609166043693	0.407919152435482	0.640920786314344	0.639735653727161	0.461767874113827	0.478266478578028
KDC008_A375_96H:TRCN0000010329:-666	0.6717431975914	0.236648418173454	0.481657886022638	0.337480231189682	0.587314463136628	0.704178393153058	0.361296614295198	0.432330245015694	0.34814835026121	0.219186509832853	0.00347503366789134	0.261918085043239	0.900988306961226	0.904725791473473	0.924042694533405	0.176689598262227	0.352247120005243	0.171310517671353	0.888730059159867	0.918683541856608	0.469054965704902	0.441552376467406	0.291276142950174	0.231590986633525	0.350556866223434	0.162205169779202	0.779810997431295
KDC001_VCAP_120H:TRCN0000005116:-666	0.310475613703579	0.168773486078584	0.23340441218218	0.273322641493145	0.587763780013545	0.606648527703346	0.611252406957904	0.0819547355147462	0.810188602909103	0.0463232693054032	0.0183148210813711	0.658158864871782	0.454102624378426	0.794314590270647	0.576236272183507	0.691615739335104	0.508141026464701	0.208589150193507	0.944593050473928	0.532522856145689	0.574245545700186	0.656488955823813	0.784327275207536	0.865522403216165	0.499083574061559	0.18703852231675	0.850086745862784
KDC001_HT29_96H:TRCN0000039674:-666	0.542186338588251	0.346473021445562	0.578221003766406	0.456556998549494	0.906931857615623	0.388514635935057	0.152192095854901	0.347225321848669	0.227814846431416	0.335237487330484	0.861312435323982	0.211140569221688	0.801186390380582	0.124636254333141	0.294682242140931	0.800999015754565	0.944823025854074	0.509680549723113	0.46578405873832	0.738780999417569	0.478621791887473	0.0731480908878436	0.451994533180514	0.489874378391945	0.170006006091712	0.805468980918683	0.66371675053683
KDC008_HT29_96H:TRCN0000039901:-666	0.33300019859171	0.561352404114327	0.348114851126874	0.566787876322518	0.700660495161034	0.871377720612213	0.325863868325148	0.349086223077948	0.23945977128678	0.353632772236141	0.0117232551230716	0.351719150709257	0.179545970422276	0.59975281245318	0.530332823946509	0.344085402432814	0.239362011651579	0.0699338164401122	0.969749210311822	0.986349697329073	0.507140111596967	0.835434149869263	0.480952769925665	0.748930070657975	0.786810553420875	0.0910377060656701	0.900950120660011
KDC009_MCF7_96H:TRCN0000033613:-666	0.208086246940851	0.3245136901489	0.303113565971207	0.33837924179733	0.528578665222714	0.74434149665134	0.397627950074592	0.681032074790469	0.340874142520673	0.610316157883445	0.923779582724837	0.16430285475532	0.699898462757783	0.454485149373435	0.398258808206144	0.270485871584632	0.550953958209942	0.768343349718859	0.164418713937243	0.308671783173251	0.143822636663865	0.302161871206712	0.4086655992711	0.281378410576044	0.224884148698333	0.510414574996437	0.262572186257518
KDC007_A375_96H:TRCN0000218492:-666	0.754467322103358	0.797507687328171	0.704361421753539	0.589048305081152	0.918508651579911	0.494152133690398	0.945266716157893	0.777407771364546	0.979018805179834	0.576010919598599	0.080371406913485	0.661943606331706	0.890736656559449	0.403760706001049	0.63647007351396	0.497758519332134	0.227033795208359	0.491092317139458	0.290962872357688	0.252121903854052	0.797719533793153	0.82028878092683	0.706352193562476	0.836229229405663	0.568594152677105	0.755282314171452	0.411172484635576
KDC002_HA1E_96H:TRCN0000218210:-666	0.371955317019457	0.489621827149024	0.415749727563898	0.75943697367185	0.493104405995794	0.270600086302229	0.316077187727821	0.986580791266945	0.509337275495291	0.756922515522692	0.812218076811324	0.721752360788669	0.872888362411006	0.241807078370102	0.0432523653377973	0.743715604274645	0.796479653925774	0.249989768031803	0.864731070651921	0.655316986726419	0.408015974615967	0.446684175649323	0.877824125059884	0.906442133724753	0.547300208189339	0.629220664327904	0.489482726057499
KDC006_A375_96H:TRCN0000059171:-666	0.513045102426253	0.621131330597273	0.123449545202777	0.572872718022344	0.525335756647313	0.334683523822193	0.473812972033124	0.654000109532917	0.341064149619507	0.382433686444126	0.85522743184533	0.286582614085814	0.207559763647847	0.169374164087586	0.615910870600964	0.671002764650426	0.433299803869354	0.664887479949901	0.423396292662256	0.915622028512389	0.576491041258244	0.424041130445579	0.62970060616789	0.586363894117804	0.598003012169948	0.607252391477452	0.604398656887463
KDC007_PC3_96H:TRCN0000038695:-666	0.277499048290131	0.78249179408277	0.0802871066890488	0.442083053344497	0.298028592052922	0.702481544553877	0.386769550477306	0.246757936959894	0.218690691708577	0.451341774351538	0.727067807611748	0.327821525406509	0.887663064342963	0.354130647687179	0.681243934565234	0.398275404901003	0.708456371640903	0.371200001588339	0.303170930531187	0.145204512713889	0.589235403520513	0.295966252667553	0.436624664230957	0.315544514292912	0.282436649875552	0.776975553703214	0.23568584922493
KDC001_HT29_96H:TRCN0000018331:-666	0.66283667273962	0.126908839477836	0.644822517585096	0.461267175361852	0.514877724669075	0.204927116674331	0.492121988927806	0.486002864484258	0.609377450736604	0.490816989449306	0.155922867566801	0.615020727507365	0.171988962024518	0.509918994621202	0.645655724575189	0.2434198945988	0.244247579128942	0.715348601598906	0.205062838821236	0.344850911255317	0.258581382762444	0.814916904047454	0.276577562594721	0.367582732986801	0.543694013832126	0.565183387099236	0.775778418967651
KDC001_PC3_96H:TRCN0000033471:-666	0.778742068527145	0.0739770637636162	0.558335330628341	0.307383526931399	0.199779206917374	0.428701491814926	0.317429266090037	0.158504814458231	0.227171121154417	0.88600741192237	0.624158691225321	0.649031369987385	0.661856044983819	0.857696595253864	0.451293136660641	0.511781965039911	0.605281053768284	0.251195080401157	0.598505246414741	0.346178983221178	0.825428833712781	0.49730446243039	0.637368138659121	0.758941237664909	0.368928837109864	0.799213260522895	0.206360024532763
KDC010_HA1E_96H:TRCN0000006495:-666	0.417466184818506	0.84344509339545	0.762814256174345	0.615387627554772	0.31894649094318	0.108666933009962	0.499966733242786	0.866404468258523	0.495653879363145	0.773610994402069	0.981382573255896	0.43117958316607	0.577615180019143	0.112605694022651	0.278693396918054	0.481322069706007	0.669819163787232	0.527010902444615	0.0138458186173108	0.0198581427535762	0.133585667802128	0.525241444151118	0.58573891082435	0.617293426881661	0.335107070406495	0.895880797158295	0.502318944704996
KDC001_HT29_96H:TRCN0000000425:-666	0.545070653858335	0.0889924263493104	0.608157620454327	0.137975433513581	0.597925662166744	0.548691358740419	0.614377595639334	0.21717382372371	0.487612984479485	0.687090883948345	0.110118802631331	0.364402481905519	0.132797864877185	0.290905716055717	0.620883647404744	0.418867917573384	0.218780176798751	0.283757305730628	0.643859814890059	0.196993598434205	0.469320184818619	0.627439115005262	0.554844952347071	0.465926628905897	0.254687346685423	0.457968960843475	0.81177965418189
