	AR	ARNTL	ATF1	ATF2	ATF4	ATF6	BACH1	CDX2	CEBPA	CEBPB	CEBPD	CREB1	E2F1	E2F2	E2F3	EGR1	ELK1	EPAS1	ERG	ESR1	ESR2	ETS1	ETS2	FLI1	FOS	FOSL1	FOXA1	FOXA2	FOXL2	FOXM1	FOXO1	FOXO3	FOXO4	GATA1	GATA2	GATA3	GLI2	HIF1A	HNF4A	HSF1	IRF1	IRF9	JUN	JUND	KLF4	LEF1	MITF	MYB	MYC	NFATC2	NFE2L2	NFIC	NFKB1	NFKB2	NFYA	NR3C1	PAX6	PAX8	PGR	POU2F1	PPARA	PPARG	RARA	REL	RELA	RELB	REST	RFX5	RFXANK	RUNX1	RUNX3	RXRA	SMAD3	SMAD4	SOX10	SOX2	SOX9	SP1	SP3	SPI1	SREBF1	SREBF2	SRF	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	TAL1	TCF3	TCF7L2	TFAP2A	TFDP1	TP53	TP63	TWIST1	USF1	VDR	WT1	YY1	ZEB1
CYT001_A549_4H:CMAP-CYT-B3670:100	0.576741554354562	0.434891688647077	0.389262458841437	0.884333081369931	0.710772783817548	0.569505968455246	0.792545761534162	0.720139728395506	0.517832303660529	0.920854884412671	0.952215790809957	0.505417121352647	0.258403242940437	0.379497185604855	0.547828460834299	0.437226304292253	0.876908750532619	0.556268282075525	0.192202377261791	0.457679716957804	0.104160191338814	0.574101121895911	0.322629095342556	0.285273143763362	0.57314113270617	0.738422042971081	0.692737101511928	0.100766204137635	0.938276592305157	0.374014486776352	0.456447384846226	0.510028501206359	0.764507742449909	0.470313463410293	0.303708854876837	0.692160125457758	0.215240157236207	0.760649798090126	0.712217696554603	0.227224282581348	0.227427205161625	0.735534768907634	0.900533188438995	0.832256012456382	0.583247550143271	0.706054472588997	0.193737630750166	0.201670100716135	0.589102601926846	0.497465891124212	0.486851672685475	0.312826539193577	0.973959565160105	0.298285349489563	0.600639197273748	0.0849467382517794	0.306711156885438	0.303965771912351	0.755685856331934	0.670818156062639	0.895880317792083	0.0585984129352606	0.924148133471969	0.565317553642537	0.964078800176417	0.847240689649698	0.647774594781072	0.165388882008749	0.110848130126471	0.255370684303936	0.236873436469473	0.253555389153832	0.951348911434043	0.959361758604528	0.178465054688324	0.27068525662613	0.478300139706905	0.616728763039748	0.543085816985714	0.0348509181569875	0.613110401781002	0.768945674628255	0.650545945280239	0.546417114106687	0.839933225664261	0.765266198922939	0.429435466585111	0.391123840721573	0.433949987711238	0.475527158747029	0.237021326262508	0.796557873261138	0.838299461095015	0.827727533078026	0.431724239237881	0.711372507471188	0.760111827973409	0.28282837319532	0.800329938236409	0.80805104537793	0.787095143180208	0.413063707000192	0.317160883016608
CYT001_VCAP_2H:CMAP-CYT-F4537:20	0.165873950375363	0.46760248421509	0.456623636705492	0.540057562091036	0.703376571197716	0.194925017296641	0.0588222865243352	0.31255179110317	0.649267438644223	0.594072403104584	0.6865801480376	0.544835997968855	0.154585227875874	0.139869018940096	0.342483886605672	0.613408084896319	0.210521513376129	0.849765833418311	0.65532616299391	0.821666824916225	0.687906116236568	0.66937168449699	0.646759813738498	0.70263998663071	0.866903620352637	0.914787391904464	0.111096326474291	0.476775679371747	0.755590420117135	0.0634695027280413	0.601379431738396	0.707454257539479	0.420768541043957	0.788239404243322	0.618338656646533	0.705156690951621	0.378910392646928	0.223436415052233	0.616848207317788	0.480866125882639	0.717613580171477	0.12992029067067	0.911265725153736	0.793936985923321	0.458977818408553	0.205634907302643	0.427433402982169	0.298237867410467	0.035667322425409	0.343231710000179	0.170579416610987	0.473177394948093	0.891569161391861	0.542763956532411	0.467025754695552	0.783800499742137	0.882124696647356	0.85459081007998	0.295749548429287	0.66564384227642	0.464446936200718	0.745984282494307	0.785187703079185	0.489086005835095	0.852930216326406	0.619168009246769	0.0917339525474836	0.990263835802101	0.987149042675854	0.880363187360392	0.752770960533231	0.553419567584725	0.585744503429337	0.242395726984877	0.353917427084404	0.775547853302228	0.603790937947612	0.51874342085234	0.632963098685845	0.859747832777718	0.037128493658633	0.0517767188726882	0.22865161645596	0.655065899686483	0.104948512287967	0.800960939796116	0.332643990251668	0.313067848966452	0.27966049850047	0.554760578011097	0.779679504297073	0.572351768593613	0.204671624968082	0.15551895283208	0.0696996113944055	0.892309350550337	0.769223007312054	0.616682944465622	0.333735492238954	0.650319265824211	0.543941436484449	0.85677134189177	0.492950770089329
CYT001_MCF7_2H:CSF3:50	0.104823735887027	0.486755580799158	0.39408202614655	0.587840585514793	0.273533816707644	0.194132811110271	0.29812655547793	0.864148041230346	0.723380577272053	0.373149311695446	0.32586421547142	0.588246749837437	0.190069799676568	0.674833668467323	0.71911684770198	0.602583083179548	0.11596980046559	0.84652140721287	0.305020104030999	0.26501699129707	0.309651398950837	0.614507168966167	0.403316867905711	0.608653492085892	0.553076273421133	0.304645088272328	0.157012414405855	0.595934415602532	0.466476295622333	0.364357147773797	0.478593776200387	0.711393180131074	0.135210777423784	0.699315703327269	0.865516144343236	0.387158897832238	0.444085207082589	0.469957982766116	0.556849562675153	0.602890643152373	0.82777161446632	0.428034112273183	0.785632691677277	0.272338677422111	0.484192143221247	0.233592952119891	0.361395634972157	0.185313771354027	0.805330063894237	0.792976691096292	0.238844767106424	0.364848776791794	0.388681728875532	0.726519940050004	0.582305669273524	0.721396919050883	0.855330501422946	0.557114797263276	0.296780997468611	0.682394116450158	0.658533148872685	0.577913194167131	0.52281698766512	0.535043818299092	0.433676375731797	0.349601251409534	0.0638094668252868	0.748185917234599	0.718314030241758	0.548055393482835	0.680381704779007	0.897465754335323	0.233663162163626	0.397975110558817	0.573594360924559	0.545585301659246	0.820506809150671	0.293638416180178	0.340733104665452	0.918807942628571	0.353529010011919	0.525166685849821	0.550075598129426	0.545633321781517	0.310324813237306	0.227282225644553	0.567219996302162	0.193697053121663	0.22517147971702	0.627278453219485	0.74255457730279	0.586844355814572	0.0899213996013364	0.259316619706656	0.798501865815203	0.868165530188824	0.848158771113211	0.661104228705179	0.704954627819413	0.27604155239306	0.558355209850654	0.803341026455359	0.6004793041908
CYT001_A375_4H:CMAP-CYT-SRP3184:200	0.157089261083724	0.240824570814283	0.0590303199196723	0.390981777715759	0.599286391523411	0.161750032687278	0.128793355935259	0.567415162513544	0.638698540005284	0.185794962816119	0.325062493911662	0.44985849492979	0.168163122260454	0.317311228815574	0.667625917155749	0.670445456138523	0.181966133031476	0.944947445297146	0.806038915936085	0.930980907991276	0.66788919150231	0.551204291184669	0.924117722770457	0.702698067912275	0.79493323257473	0.631445213191916	0.38030075571567	0.796196334513981	0.311750280896573	0.0587500817793964	0.696959138156867	0.805348410329072	0.281599338598076	0.729090770000356	0.961949553894306	0.806697903688471	0.372306994705019	0.349682892534826	0.720291355784235	0.615245545513097	0.40097353220828	0.450070152865082	0.684173345097835	0.666115102566558	0.525115407484391	0.407818058571615	0.195578386585494	0.63301686673639	0.0276573870615448	0.436555126493826	0.143305434145258	0.429907015514386	0.73272256151331	0.640850905840177	0.528154835426314	0.915960470178803	0.798576458913465	0.862638241390224	0.34293297439727	0.940342535420397	0.588627778289435	0.264706426916253	0.717732273481828	0.796685809012943	0.650305998129929	0.157074138932593	0.227672374324481	0.313210458087381	0.168762622999215	0.469342574909956	0.533784229113618	0.420846144186159	0.485189969897263	0.253401512493184	0.098219084720491	0.956180899423209	0.834534480986826	0.427528782814792	0.794341105146351	0.897155104990148	0.753531127954095	0.618081362982898	0.286597815953136	0.807134453237309	0.380520994764764	0.263675515093159	0.489815962105922	0.354793939873781	0.367462662845395	0.466547624441954	0.736071371422382	0.662540009243567	0.0685277057062171	0.395053074866627	0.0794022893302673	0.711561299883558	0.806433932709687	0.668956211810367	0.203930943604999	0.441178230663123	0.0637339373837768	0.813289705063689	0.63778372766225
CYT001_A549_2H:ANG:500	0.0800104322458757	0.344516069042384	0.628754591325338	0.930874061474028	0.974314871303357	0.548761532496316	0.476542454235774	0.551366475229423	0.94855099123086	0.896750211493358	0.897214056326621	0.733980005996284	0.367101248837149	0.343371831408819	0.591546653825544	0.659887307292884	0.668917960160769	0.793702135369739	0.254128230408826	0.524782986120436	0.778619482307874	0.903548528487216	0.944077903447672	0.409599077040166	0.953331100710554	0.907931706785991	0.0873295526167856	0.681317431799555	0.998276361282991	0.179694668788027	0.512157502419873	0.739075483949074	0.921315376649604	0.636132522638606	0.820084518736364	0.210392227640558	0.447916988726543	0.342740977237389	0.606549257913705	0.543518816232335	0.462731060394839	0.382853128758743	0.979936985798781	0.885640348428174	0.448120719115911	0.182822420775083	0.47853459678069	0.20946533772719	0.0435385346583803	0.836593906127237	0.331144507072562	0.48375292907538	0.997161386952419	0.0387123054267923	0.297486376962025	0.600192641663136	0.799318258095618	0.753939906534723	0.204117930865787	0.853646729462988	0.836223931738982	0.57598677006696	0.842456202309984	0.997438697865603	0.998243886118822	0.984573936002896	0.403947168312717	0.436491704299158	0.386433956017024	0.636644387477663	0.614825417235302	0.537154497470149	0.757022693878153	0.616185093685838	0.24618347781182	0.99260724974706	0.515002268637697	0.465480302755326	0.699851305188434	0.8521919627242	0.236595771733279	0.252585212635582	0.76240464546061	0.605914287789768	0.110561329932189	0.873143818478797	0.31381197043976	0.221396133153689	0.30308619480783	0.581781474756281	0.571754717954743	0.825943555393987	0.15007067959185	0.313120951512764	0.196255285712199	0.522159324906908	0.806854140127211	0.893890224405985	0.127461949974976	0.723458871416581	0.731827373143408	0.418176494642383	0.674981540936769
CYT001_HEPG2_2H:CXCL11:20	0.432715111601082	0.465565755626055	0.467692337565292	0.863886450976421	0.742718142549422	0.354530448285364	0.250001496022318	0.539316084985352	0.735455807676566	0.528894937599397	0.413658256343622	0.800165137747401	0.297405194763183	0.208254535516289	0.521773355166839	0.830097818073676	0.274353822379207	0.706622342795491	0.21381995428812	0.620548832433234	0.981092035470249	0.862232786589685	0.392273134613868	0.515122213219058	0.75978392508568	0.730121775970852	0.0683004390429093	0.473265637486618	0.610123811022304	0.620322413101493	0.214119605805689	0.255899184654464	0.433995199666854	0.78115416558586	0.451000051701703	0.31852480901609	0.429073601552224	0.384584198195913	0.598640802575662	0.489917094967191	0.70394496177961	0.371559729035744	0.857464978470072	0.41764598837689	0.355675317346796	0.39165567856426	0.780718615537824	0.318305808638946	0.0615284546790296	0.515390932103158	0.283555321602968	0.520383393315314	0.394528376413788	0.498901704621626	0.716757036924643	0.686653630473154	0.931618468331977	0.742731552522657	0.380628850297807	0.783404845171605	0.632258673140058	0.369175193824634	0.787190024793819	0.734278643399432	0.561359559026203	0.630761036763856	0.333080066968241	0.930759007078445	0.959141969150088	0.859413602938121	0.467075453924802	0.155068713316219	0.760572110085106	0.713567509586202	0.280638051520578	0.929587882860211	0.515058057681496	0.29706409818456	0.689985711881213	0.959543201184922	0.204571998346691	0.234609898392824	0.568472936536402	0.931056758718872	0.142933653897894	0.671752273550366	0.66324818505342	0.135266929804192	0.175760342359941	0.861054812454916	0.472556139707508	0.553721830621716	0.678333074589887	0.206168681842796	0.25701121784314	0.916800067201698	0.744699443505854	0.936653701853555	0.382261505641398	0.274791878475795	0.49625624081298	0.820089131761693	0.180915723237773
CYT001_PC3_2H:CMAP-CYT-B3795:50	0.809368358384445	0.709595595216463	0.65068680300501	0.536586333604535	0.582442147677282	0.730425901336274	0.821703332745012	0.158892379429649	0.362733499693696	0.71275061182929	0.653209511138652	0.427201838044223	0.745420116219783	0.749031529528481	0.805196479837866	0.107066394577019	0.807094921889018	0.234116889501648	0.234385047135246	0.233918032599711	0.258472404494317	0.534740084248529	0.510083266975382	0.514722980021616	0.775095873974101	0.712788689882824	0.679987854031501	0.381996108649759	0.779116324796153	0.524930443861101	0.269482659927459	0.390883915022848	0.78063292648222	0.341625535502357	0.220878544199873	0.359319962782911	0.47281860485424	0.819747710282417	0.133569544585124	0.485647109153407	0.173446880249091	0.710816444041542	0.744153827037379	0.757433148577855	0.665682939196737	0.825029480849659	0.716454908510155	0.31723545631956	0.961548405754099	0.437842736383424	0.77103216911376	0.315593783619412	0.864224419727004	0.348374425473084	0.539152116185576	0.289888275922131	0.531571217288758	0.069993048621747	0.382012104275703	0.226300134252378	0.672050159993567	0.3702543249144	0.567550420286715	0.670108004807866	0.772336784486632	0.408012114882626	0.939358555418718	0.1062181748101	0.105221062344458	0.210094651928903	0.267497942435869	0.383000425597113	0.432847352609855	0.676664766241886	0.70525616820701	0.00672324418083116	0.151425716481118	0.784375873125859	0.269304321848845	0.319963742980432	0.632871417159393	0.464409384431739	0.74367713204755	0.170860661150217	0.805898894999718	0.487732061016776	0.629070518394756	0.412515265129139	0.321949583729733	0.547802550372294	0.300825689541539	0.106176171039227	0.3858110098115	0.773581864929984	0.944017205893739	0.634741966599009	0.308150090358801	0.468364285313678	0.682582240004763	0.330523002825235	0.704782899604316	0.563176121021558	0.482282942721542
CYT001_A549_4H:CMAP-CYT-T7924:10	0.246517818594631	0.575646919348199	0.377254418839135	0.910426023437156	0.862613355196498	0.372120570951192	0.144757487125622	0.856645588814914	0.707116560552314	0.51343765075034	0.447916953436117	0.809460686906005	0.325444438624971	0.638956169104829	0.686215082093297	0.950895244973582	0.503775809250496	0.830742256405066	0.421589224221659	0.624080104725631	0.837622635043559	0.813133318107185	0.699360430730027	0.640004386384829	0.84161756083317	0.252867735549687	0.22398730477599	0.813476243165065	0.597224379700338	0.316938755445764	0.397691992132337	0.511442348285668	0.286370749183462	0.709095178096769	0.850766528428364	0.807396525330366	0.591739019763222	0.333479762925244	0.826933123131532	0.51527262529317	0.381664660130875	0.54620667085547	0.530646532332692	0.453156434613203	0.409846711461973	0.264413671552544	0.818664858355309	0.341118488503252	0.0142417541643829	0.509947591260301	0.0173229340654931	0.694713370331258	0.300165913653246	0.53020207454165	0.621107605497259	0.879013311758769	0.837055972775075	0.907337097446427	0.693684778399978	0.952720435454505	0.895455370974588	0.40510235724366	0.773089427027804	0.755091518659797	0.375243633041711	0.474418609390641	0.112935391483451	0.942824597985225	0.922581285476778	0.756743150253469	0.709383774643748	0.69858514328393	0.779736599633889	0.581964646573131	0.630174795362222	0.989425192216507	0.705131295469903	0.563645384885176	0.880780673002179	0.915538751679722	0.639977339159516	0.504705213531416	0.608786312904753	0.842242786166981	0.149417454981738	0.423431155295091	0.550585159417561	0.219449637163287	0.242700083621594	0.529340239774046	0.72940108691974	0.666376951641114	0.509032347066825	0.189922055166621	0.121796846503877	0.563890849161112	0.723161334701162	0.552887697389218	0.237307576492528	0.616269373386081	0.175442960611674	0.595962450844827	0.194846167543375
CYT001_HA1E_4H:CMAP-CYT-L9788:50	0.22271926673912	0.604783655384662	0.274219584978897	0.345223736313345	0.627657339713864	0.724407194933785	0.449366973779111	0.486902503119174	0.925553409760538	0.607176856572475	0.508201272454817	0.320228125910475	0.41727693450764	0.434632357075053	0.293717255668571	0.12713738582034	0.280388979316311	0.233211769906968	0.232792350985802	0.513834668146081	0.741631077476548	0.686431040461196	0.578118588510592	0.523466754367297	0.861028083145789	0.224570361418865	0.346805841003045	0.358058522845116	0.591027728208652	0.0515308222034043	0.413427370785859	0.320284491168008	0.185162909521593	0.524017269293952	0.470574144243745	0.584965749255233	0.736001576865039	0.241664963553408	0.59180618297983	0.491372404069529	0.474278465492715	0.925222761773552	0.168414768440416	0.471358128199752	0.272838197466828	0.479328266022836	0.36969610454946	0.279349252511521	0.014187486526748	0.534150078541062	0.266836896717673	0.124698367706197	0.611713841117464	0.547245240262424	0.236015670014408	0.767333175172735	0.390465939248814	0.797053507261571	0.418854951764946	0.702708720759502	0.589431754856407	0.455161910461401	0.406242139280592	0.395347318769162	0.624138302005021	0.10152748832647	0.570569156454768	0.140039409291204	0.105084473010011	0.404440076090623	0.578043512622844	0.668028130226311	0.0367248523542738	0.111868034060357	0.768695928061127	0.930459637517818	0.637872983997082	0.430645417775464	0.193943078228015	0.947088077437253	0.0645646541520185	0.115406180938361	0.121512917039305	0.927604537384633	0.807217000903502	0.191686400167682	0.626008639609279	0.716865742043983	0.529863200354333	0.364073804314917	0.842058429343998	0.597709197385973	0.718973314788691	0.637542374949641	0.134855734348016	0.586849605165116	0.80253078161653	0.326820220250651	0.231993816379861	0.318263050960845	0.278048993474672	0.283176575651241	0.70744151435066
CYT001_MCF7_4H:CMAP-CYT-SRP3079:100	0.0564211407588244	0.558450835773541	0.466492246073167	0.229898923400328	0.461896899009475	0.308011116467303	0.135654051155303	0.475083245204651	0.722401115041251	0.247915309633908	0.226607452294401	0.605114810647006	0.246558549376212	0.238810937911981	0.272481469233039	0.826997579700209	0.342045438045288	0.52334993638637	0.21933320031257	0.288980936104499	0.733305900025539	0.757184610862392	0.580353632188296	0.290310798723205	0.724776815041799	0.453799429597013	0.0553771833043626	0.568843307840409	0.151234444156749	0.0560860143307623	0.549848764453408	0.706395481965536	0.442869690914429	0.924478754509995	0.712226203447327	0.473419647949474	0.583845940004057	0.534201147156	0.247296981802675	0.317420110807716	0.493749035415809	0.17270049562713	0.949857503863273	0.633571246909415	0.145943591373964	0.475623336148207	0.463064634292532	0.101133891428532	0.0875016604541584	0.630240903643	0.0927542528867585	0.27686803645555	0.561468870015741	0.196869071576358	0.490224700605681	0.486009026033977	0.891876195657	0.79477314703096	0.32260579903841	0.701407791326619	0.670513004608911	0.753169362293646	0.343935880080184	0.930885974725444	0.531306827506257	0.344790942612362	0.127212187057873	0.667813835511197	0.708091007407838	0.733878275049532	0.492257744539127	0.513336935729276	0.402410322543992	0.330269554820684	0.530435941348538	0.985564262525497	0.271122049862577	0.454670620349761	0.540543840287421	0.985142512472238	0.334615391368187	0.20247230329875	0.389978207147919	0.825190861644237	0.188173896079576	0.474378229102217	0.906007845733167	0.793272622238136	0.792352956875673	0.633012972852328	0.73585745907393	0.459539163425321	0.483365145280391	0.270777935798285	0.117231697904671	0.44652179430876	0.623075584025533	0.393359088473062	0.174362613767973	0.346217593902203	0.766068146810464	0.423898091684671	0.887675354509901
CYT001_A549_2H:ANGPT1:50	0.116363247684643	0.183527688662056	0.176325590636913	0.385008051901519	0.494233597248517	0.270381763065607	0.158951532747653	0.495930763880311	0.390875444421835	0.299002157404085	0.168290082939328	0.59837554505552	0.442771911566328	0.558214938052319	0.603202531920782	0.368873445350087	0.232675201659283	0.411547651796129	0.377441067285895	0.388076940704319	0.842712132556666	0.539934269649299	0.515072864023021	0.661883142635904	0.492622654803477	0.48722584735205	0.0775876584132184	0.453422068906388	0.165273472847097	0.0636904189141251	0.685365398811916	0.473668773506833	0.49588327213351	0.640537502515924	0.46064384395757	0.426806736883483	0.548426398034942	0.165331405701406	0.499737462094906	0.317393327333314	0.828874594241004	0.42799438170912	0.121524008605718	0.624094871141454	0.0555519939779864	0.634267062642361	0.761790747676694	0.596381226482266	0.0308306044194995	0.642045291579778	0.412274379341489	0.130721618262888	0.200210135808038	0.397856391643283	0.606064302012533	0.742204727867044	0.679914244531677	0.808948185693907	0.371858635320115	0.732186390925012	0.277466501257524	0.561699662060966	0.512423573745814	0.412882334536855	0.0666985523807832	0.18325037001734	0.221627485262598	0.99229072028533	0.99272873644563	0.50047983396495	0.908604300367223	0.427342043317798	0.259855128873773	0.304111319717229	0.168445375673984	0.989757418571766	0.816508592841052	0.236371638238086	0.772019617449636	0.93836814469639	0.44746573769604	0.368370878696198	0.161458696933833	0.976566807821678	0.45020387208207	0.329083710427141	0.76046209980339	0.726997979997185	0.686237015239654	0.567438207068387	0.8019960166052	0.834405492921121	0.557920878473561	0.292900169826689	0.0739719530448422	0.595636370848118	0.707131976698409	0.630106612699808	0.463698525712455	0.83181288698051	0.323690803263892	0.475864507569935	0.717057767551342
CYT001_MCF7_4H:CMAP-CYT-SRP3063:100	0.305757361705561	0.146781079818394	0.345563810979257	0.83623320283443	0.87367036354969	0.315934257352284	0.165919193554634	0.413302916478448	0.83956558878515	0.282781790256153	0.544313431308981	0.790192135128638	0.259082605619479	0.447199908400277	0.633560031398104	0.68588280379872	0.193247912936629	0.903174262782365	0.349137904481599	0.452742472808263	0.957296928122783	0.770933385155169	0.83154616532724	0.690855845835464	0.711832599821386	0.522427742657153	0.0615000574049088	0.514522803459087	0.304484259981799	0.196119277778573	0.204448021233875	0.400464769571866	0.315914618620247	0.888128636634622	0.717835745833353	0.148559226579893	0.578434050208145	0.767732004163953	0.796990708094029	0.75038220058724	0.717621306104479	0.252401939035759	0.757364790857679	0.525382951536036	0.257177978351535	0.206651055768366	0.17888576443051	0.205139416142394	0.0487103570424323	0.487930207883452	0.124218784744031	0.439209774645619	0.188177662899116	0.59228134108459	0.444536342885845	0.802575921018697	0.883957608424577	0.85982628472776	0.135793735613755	0.722694043895772	0.751734621631079	0.705637089624395	0.489597640319165	0.327299568913522	0.22631164090859	0.241258399025281	0.338658311986744	0.84176455512647	0.851466016849887	0.663884468078222	0.789278501848803	0.776145336818468	0.262807822353078	0.202225155692583	0.133574542293894	0.942463623930325	0.384530597368203	0.45670002814764	0.77182923140096	0.850254224083317	0.115275776768595	0.230811848610564	0.324276157749779	0.661143572902343	0.360129433182064	0.146094748177093	0.47132655307995	0.0607895463814515	0.0808746062358264	0.561167291076631	0.636684264700299	0.811297471137432	0.242869711932662	0.643595012061296	0.218103675672523	0.168617413087327	0.699368618434841	0.698091196076535	0.257195081772566	0.322583816533529	0.559351361966746	0.681274099166825	0.844896724309569
CYT001_MCF7_4H:CMAP-CYT-A6955:500	0.504943207957863	0.46604677448254	0.587206687830562	0.34636647113239	0.0875134320254628	0.652854496535628	0.895125065321064	0.326460627707334	0.479141979339795	0.775096864529136	0.581748752322928	0.303964524298547	0.952023485531123	0.823285990429524	0.652155529700133	0.42648669722453	0.934220747450013	0.265530215298439	0.548275953889521	0.837837659814252	0.189281612126174	0.653261643434288	0.631564812450179	0.78622416048788	0.138113646976147	0.171336415340719	0.887641712881109	0.62708195845175	0.383172372750042	0.772027117817077	0.847902588480306	0.474094780262596	0.446156955762516	0.21857170976041	0.341373312972087	0.37614182590012	0.372792703560549	0.645522899679249	0.414145493267947	0.265192380603487	0.261182211912678	0.594484004377682	0.0751162576079825	0.513062830417524	0.776249661887751	0.678486520961757	0.25748677080215	0.584069583646301	0.917350868453295	0.308076942299242	0.745606201000515	0.433309587897616	0.521065893314519	0.512859366182139	0.272497102647596	0.684580587184556	0.258892102958069	0.243936192043481	0.746636467632374	0.318961979975609	0.529913649599903	0.29157111652604	0.595233391015125	0.768689538290481	0.543923579160025	0.411821209962761	0.792668653556759	0.59502662491795	0.63461584152371	0.263292454579629	0.323595480762935	0.57683699362558	0.173974459084889	0.648822338283327	0.428752463478579	0.00204913440129737	0.196722483758389	0.377194528777702	0.281565747972874	0.262693577533917	0.904092632093729	0.618528667572573	0.735081208802633	0.103493791226982	0.558844308465382	0.404594014758621	0.246353238839973	0.697187165418757	0.625423450115308	0.487337959341607	0.4246412637498	0.592697803417241	0.671863311139335	0.422664597902709	0.930140319909382	0.679477762890163	0.403091849192138	0.14631433763533	0.768940644321698	0.698733221421722	0.52933801863963	0.45664773994734	0.111913833376475
CYT001_MCF7_2H:CXCL5:50	0.515004330811641	0.512404034687646	0.282642254960248	0.303577502530603	0.310315269095737	0.736040572852063	0.767340172709485	0.586351818823335	0.297897957529944	0.873565311571145	0.775645118736092	0.198393177871316	0.754053746081677	0.546116045979218	0.451109341214467	0.427524387448408	0.499763976657764	0.424669186989197	0.270702473937975	0.704422076497898	0.367529747147978	0.289661250217142	0.355530824128146	0.565196436189367	0.170482716736453	0.516246900346364	0.731528864814036	0.297487160498192	0.331437482125561	0.247230256064283	0.536416006644869	0.541644938902392	0.37195560734529	0.120620012177544	0.398824314537928	0.430535872031995	0.718224712501053	0.593405625738993	0.261722472888134	0.0356672300182668	0.103227105767589	0.376463715370142	0.373097653764159	0.706470625834461	0.268648773674346	0.778436286306576	0.331680324986311	0.845532086442814	0.721664432878811	0.722972483481375	0.412506154538998	0.30321643582032	0.514158827501957	0.540037604926141	0.527588021134574	0.281578121563956	0.342952657323901	0.474325974975111	0.418038982810883	0.216167081760479	0.508783976775509	0.710265432531168	0.0820768932579985	0.242375783856864	0.470028056503421	0.731968655278961	0.602616965550942	0.0294332242328743	0.0220617315134274	0.285002581323921	0.435779185117702	0.652411616754553	0.447677272513091	0.751038358188146	0.592991246239735	0.421510862584139	0.42600564380981	0.321709895060426	0.319398522758522	0.0204031686531227	0.626388196224825	0.420490367749204	0.559859881711104	0.0742489100999238	0.516193071065607	0.547219801047178	0.0960120847002025	0.712932865407532	0.631993294946096	0.420750233488889	0.191250740201753	0.820309564567614	0.425729083152444	0.27820948851864	0.407258354171438	0.661300514557529	0.412351916702338	0.296027472065382	0.482107488831347	0.259940024612073	0.399033163150662	0.879983088391509	0.347289359888571
CYT001_A549_2H:NRP2:100	0.099561136457958	0.60739610332793	0.575529889488136	0.280011478393476	0.193915185264339	0.267754517544532	0.472814816523983	0.758906285169612	0.396918113587858	0.0951006354296228	0.109977866821399	0.512312962811441	0.571576107318633	0.623938371382476	0.371343870096999	0.43825468934516	0.536446677169439	0.396545816856014	0.57739642526266	0.661131665070092	0.839180666791721	0.199605351417155	0.314780109706124	0.538493826676247	0.0701909671457552	0.454538644912934	0.253513767991365	0.918793729928826	0.158004658628217	0.440468763925109	0.647633727170937	0.395538480546524	0.518990711554909	0.475623473140141	0.262853386161519	0.879057789361417	0.550832244309892	0.231259890125686	0.154650033018894	0.349623865629583	0.880729388446989	0.600769892088219	0.10497100769122	0.29907988907832	0.652629144289782	0.225800989340051	0.563000060730653	0.17420981772623	0.305389184051498	0.383734500283204	0.431831383210838	0.473621981204694	0.293395158802358	0.7655830824936	0.374501540496169	0.697523546271183	0.869594109471508	0.58638671021592	0.277120203733305	0.657520361521465	0.117336204181232	0.824948737946748	0.258280661022316	0.373381819443958	0.356940059538951	0.56117300077857	0.0537669067857747	0.94740682941272	0.921145562428729	0.495886920533927	0.736258182272772	0.608827511625785	0.217618213978522	0.182644508707061	0.50724900164337	0.696392599097871	0.40950118152026	0.061166675695604	0.105516379242522	0.84090530149761	0.136753350890293	0.155430816135829	0.785935735891266	0.83590464269551	0.305808314307506	0.220879653872431	0.383456937393073	0.483407251701198	0.480447145089803	0.393448424694852	0.357901058189596	0.745922445435797	0.164986049479715	0.197928708355199	0.311660037357318	0.758981461447965	0.266722294104605	0.324004404798707	0.257378663194635	0.695107719561236	0.287206058429561	0.756570475326847	0.356550644008635
